ID,scenario_nr,response,location,person,misconception,condition_medium,condition_bystanders,item_nr,correct,certainty,gender,age,language,language_skill
rzcwjzok,4,9,book store,stranger,cracking knuckles,offline,none,2,1,4,female,18,dutch,fluent
rzcwjzok,5,9,park,student,wait 24 hours,offline,several,15,0,3,female,18,dutch,fluent
rzcwjzok,7,8,university,friend,Columbus discovered America,offline,several,10,1,4,female,18,dutch,fluent
rzcwjzok,9,7,park,stranger,high altitude coin,offline,several,9,1,5,female,18,dutch,fluent
rzcwjzok,11,8,book store,colleague,Middle Ages life expectancy,offline,several,11,0,4,female,18,dutch,fluent
rzcwjzok,12,8,movie theater,colleague,heavy knights armor,offline,several,14,0,4,female,18,dutch,fluent
rzcwjzok,16,8,bar,stranger,shaving hair,offline,several,3,1,1,female,18,dutch,fluent
rzcwjzok,17,9,festival,friend,heavy knights armor,offline,none,14,0,4,female,18,dutch,fluent
rzcwjzok,18,9,bar,colleague,ostriches head in sand,offline,none,5,1,4,female,18,dutch,fluent
rzcwjzok,21,8,bar,friend,eating before swimming,offline,several,4,0,5,female,18,dutch,fluent
rzcwjzok,22,9,movie theater,stranger,Great Wall of China,offline,none,7,1,5,female,18,dutch,fluent
rzcwjzok,23,8,train,friend,Eskimo words for snow,offline,none,16,1,4,female,18,dutch,fluent
rzcwjzok,24,9,university,student,Great Wall of China,offline,none,7,1,5,female,18,dutch,fluent
rzcwjzok,25,8,museum,student,short Napoleon,offline,several,13,1,4,female,18,dutch,fluent
rzcwjzok,29,8,book store,stranger,Vikings horned helmets,offline,several,12,1,5,female,18,dutch,fluent
rzcwjzok,30,7,festival,friend,10% brain,offline,several,1,0,4,female,18,dutch,fluent
rzcwjzok,31,9,festival,student,shaving hair,offline,several,3,1,1,female,18,dutch,fluent
rzcwjzok,33,9,museum,friend,Great Wall of China,offline,none,7,1,5,female,18,dutch,fluent
rzcwjzok,34,9,bar,student,10% brain,offline,none,1,0,4,female,18,dutch,fluent
rzcwjzok,37,9,train,colleague,bulls red cape,offline,none,6,1,5,female,18,dutch,fluent
rzcwjzok,38,9,museum,stranger,Eskimo words for snow,offline,none,16,1,4,female,18,dutch,fluent
rzcwjzok,39,9,university,friend,ostriches head in sand,offline,none,5,1,4,female,18,dutch,fluent
rzcwjzok,41,8,festival,stranger,shaving hair,offline,none,3,1,1,female,18,dutch,fluent
rzcwjzok,42,7,university,stranger,Columbus discovered America,offline,several,10,1,4,female,18,dutch,fluent
rzcwjzok,43,8,park,student,heavy knights armor,offline,several,14,0,4,female,18,dutch,fluent
rzcwjzok,45,9,train,stranger,lightning never strikes twice,offline,none,8,1,5,female,18,dutch,fluent
rzcwjzok,46,9,book store,stranger,eating before swimming,offline,none,4,0,5,female,18,dutch,fluent
rzcwjzok,47,9,train,friend,Middle Ages life expectancy,offline,none,11,0,4,female,18,dutch,fluent
rzcwjzok,48,7,museum,student,ostriches head in sand,offline,several,5,1,4,female,18,dutch,fluent
vtlk0u31,1,8,university,friend,Columbus discovered America,offline,none,10,1,2,female,20,dutch,fluent
vtlk0u31,3,7,festival,colleague,short Napoleon,offline,several,13,1,2,female,20,dutch,fluent
vtlk0u31,4,8,festival,student,ostriches head in sand,offline,none,5,0,3,female,20,dutch,fluent
vtlk0u31,6,7,festival,stranger,eating before swimming,offline,none,4,0,3,female,20,dutch,fluent
vtlk0u31,7,7,bar,student,10% brain,offline,none,1,0,4,female,20,dutch,fluent
vtlk0u31,8,8,park,friend,high altitude coin,offline,none,9,1,5,female,20,dutch,fluent
vtlk0u31,9,5,university,stranger,wait 24 hours,offline,several,15,0,1,female,20,dutch,fluent
vtlk0u31,10,7,bar,colleague,10% brain,offline,several,1,0,4,female,20,dutch,fluent
vtlk0u31,11,6,train,stranger,bulls red cape,offline,several,6,1,5,female,20,dutch,fluent
vtlk0u31,12,6,bar,stranger,Great Wall of China,offline,none,7,1,5,female,20,dutch,fluent
vtlk0u31,13,6,park,student,shaving hair,offline,several,3,0,3,female,20,dutch,fluent
vtlk0u31,14,5,university,colleague,Middle Ages life expectancy,offline,several,11,1,3,female,20,dutch,fluent
vtlk0u31,15,7,movie theater,colleague,Columbus discovered America,offline,none,10,1,2,female,20,dutch,fluent
vtlk0u31,19,8,movie theater,friend,shaving hair,offline,several,3,0,3,female,20,dutch,fluent
vtlk0u31,20,7,museum,colleague,bulls red cape,offline,none,6,1,5,female,20,dutch,fluent
vtlk0u31,21,7,train,colleague,Eskimo words for snow,offline,none,16,0,1,female,20,dutch,fluent
vtlk0u31,22,6,train,stranger,heavy knights armor,offline,none,14,0,2,female,20,dutch,fluent
vtlk0u31,25,6,book store,student,Great Wall of China,offline,none,7,1,5,female,20,dutch,fluent
vtlk0u31,26,5,book store,stranger,10% brain,offline,several,1,0,4,female,20,dutch,fluent
vtlk0u31,27,8,movie theater,friend,lightning never strikes twice,offline,several,8,1,1,female,20,dutch,fluent
vtlk0u31,29,7,movie theater,student,Vikings horned helmets,offline,none,12,0,3,female,20,dutch,fluent
vtlk0u31,30,5,museum,stranger,heavy knights armor,offline,several,14,0,2,female,20,dutch,fluent
vtlk0u31,31,7,festival,colleague,high altitude coin,offline,several,9,1,5,female,20,dutch,fluent
vtlk0u31,32,6,book store,student,short Napoleon,offline,several,13,1,2,female,20,dutch,fluent
vtlk0u31,34,7,university,colleague,Middle Ages life expectancy,offline,none,11,1,3,female,20,dutch,fluent
vtlk0u31,36,8,book store,friend,cracking knuckles,offline,several,2,0,2,female,20,dutch,fluent
vtlk0u31,37,8,museum,friend,wait 24 hours,offline,several,15,0,1,female,20,dutch,fluent
vtlk0u31,41,6,park,stranger,heavy knights armor,offline,none,14,0,2,female,20,dutch,fluent
vtlk0u31,42,7,train,student,ostriches head in sand,offline,several,5,0,3,female,20,dutch,fluent
vtlk0u31,43,6,museum,colleague,lightning never strikes twice,offline,several,8,1,1,female,20,dutch,fluent
vtlk0u31,45,7,park,student,wait 24 hours,offline,several,15,0,1,female,20,dutch,fluent
vtlk0u31,48,6,bar,stranger,eating before swimming,offline,none,4,0,3,female,20,dutch,fluent
p4kpdmhm,1,6,park,student,Eskimo words for snow,offline,none,16,0,2,female,18,dutch,fluent
p4kpdmhm,2,4,museum,friend,Great Wall of China,offline,several,7,0,4,female,18,dutch,fluent
p4kpdmhm,3,6,park,friend,lightning never strikes twice,offline,none,8,0,4,female,18,dutch,fluent
p4kpdmhm,5,6,bar,stranger,Vikings horned helmets,offline,none,12,0,3,female,18,dutch,fluent
p4kpdmhm,8,6,museum,stranger,ostriches head in sand,offline,none,5,0,5,female,18,dutch,fluent
p4kpdmhm,9,4,university,friend,heavy knights armor,offline,several,14,1,2,female,18,dutch,fluent
p4kpdmhm,11,6,movie theater,student,Middle Ages life expectancy,offline,none,11,1,3,female,18,dutch,fluent
p4kpdmhm,12,7,museum,friend,Vikings horned helmets,offline,none,12,0,3,female,18,dutch,fluent
p4kpdmhm,13,4,movie theater,friend,Columbus discovered America,offline,several,10,1,2,female,18,dutch,fluent
p4kpdmhm,15,3,festival,student,10% brain,offline,several,1,0,5,female,18,dutch,fluent
p4kpdmhm,16,4,book store,stranger,Middle Ages life expectancy,offline,none,11,1,3,female,18,dutch,fluent
p4kpdmhm,17,6,movie theater,colleague,Columbus discovered America,offline,none,10,1,2,female,18,dutch,fluent
p4kpdmhm,18,4,university,student,heavy knights armor,offline,several,14,1,2,female,18,dutch,fluent
p4kpdmhm,19,2,train,stranger,short Napoleon,offline,several,13,1,2,female,18,dutch,fluent
p4kpdmhm,20,3,bar,stranger,cracking knuckles,offline,several,2,0,4,female,18,dutch,fluent
p4kpdmhm,22,6,festival,colleague,bulls red cape,offline,none,6,0,4,female,18,dutch,fluent
p4kpdmhm,23,3,movie theater,stranger,lightning never strikes twice,offline,several,8,0,4,female,18,dutch,fluent
p4kpdmhm,27,6,festival,colleague,wait 24 hours,offline,several,15,1,5,female,18,dutch,fluent
p4kpdmhm,29,7,university,friend,bulls red cape,offline,none,6,0,4,female,18,dutch,fluent
p4kpdmhm,30,6,park,friend,Great Wall of China,offline,several,7,0,4,female,18,dutch,fluent
p4kpdmhm,33,4,book store,student,ostriches head in sand,offline,several,5,0,5,female,18,dutch,fluent
p4kpdmhm,34,7,park,friend,Eskimo words for snow,offline,none,16,0,2,female,18,dutch,fluent
p4kpdmhm,35,7,university,student,shaving hair,offline,none,3,0,2,female,18,dutch,fluent
p4kpdmhm,36,6,train,friend,cracking knuckles,offline,none,2,0,4,female,18,dutch,fluent
p4kpdmhm,38,6,bar,colleague,bulls red cape,offline,none,6,0,4,female,18,dutch,fluent
p4kpdmhm,39,3,museum,stranger,eating before swimming,offline,several,4,1,2,female,18,dutch,fluent
p4kpdmhm,40,4,bar,friend,shaving hair,offline,several,3,0,2,female,18,dutch,fluent
p4kpdmhm,44,6,train,colleague,Middle Ages life expectancy,offline,several,11,1,3,female,18,dutch,fluent
p4kpdmhm,45,4,book store,stranger,high altitude coin,offline,several,9,1,3,female,18,dutch,fluent
p4kpdmhm,46,7,train,student,wait 24 hours,offline,none,15,1,5,female,18,dutch,fluent
p4kpdmhm,47,6,book store,student,10% brain,offline,none,1,0,5,female,18,dutch,fluent
p4kpdmhm,48,3,festival,stranger,eating before swimming,offline,none,4,1,2,female,18,dutch,fluent
io5tj1pv,2,7,university,friend,Great Wall of China,offline,several,7,1,5,female,20,dutch,fluent
io5tj1pv,3,7,museum,stranger,Eskimo words for snow,offline,several,16,1,5,female,20,dutch,fluent
io5tj1pv,4,8,museum,student,ostriches head in sand,offline,several,5,0,5,female,20,dutch,fluent
io5tj1pv,5,9,park,student,wait 24 hours,offline,none,15,1,3,female,20,dutch,fluent
io5tj1pv,6,9,movie theater,colleague,bulls red cape,offline,none,6,1,2,female,20,dutch,fluent
io5tj1pv,7,9,festival,student,lightning never strikes twice,offline,none,8,1,4,female,20,dutch,fluent
io5tj1pv,8,9,park,stranger,Vikings horned helmets,offline,none,12,1,3,female,20,dutch,fluent
io5tj1pv,9,9,train,colleague,Great Wall of China,offline,none,7,1,5,female,20,dutch,fluent
io5tj1pv,12,9,bar,friend,Columbus discovered America,offline,none,10,0,2,female,20,dutch,fluent
io5tj1pv,13,8,festival,student,cracking knuckles,offline,several,2,0,3,female,20,dutch,fluent
io5tj1pv,14,7,bar,stranger,eating before swimming,offline,none,4,0,2,female,20,dutch,fluent
io5tj1pv,16,8,museum,student,heavy knights armor,offline,several,14,1,5,female,20,dutch,fluent
io5tj1pv,17,8,museum,stranger,shaving hair,offline,none,3,0,4,female,20,dutch,fluent
io5tj1pv,18,7,bar,colleague,eating before swimming,offline,several,4,0,2,female,20,dutch,fluent
io5tj1pv,19,9,train,friend,wait 24 hours,offline,none,15,1,3,female,20,dutch,fluent
io5tj1pv,20,7,movie theater,colleague,shaving hair,offline,several,3,0,4,female,20,dutch,fluent
io5tj1pv,24,7,movie theater,friend,high altitude coin,offline,several,9,1,4,female,20,dutch,fluent
io5tj1pv,25,8,book store,student,10% brain,offline,several,1,1,5,female,20,dutch,fluent
io5tj1pv,27,8,train,student,Middle Ages life expectancy,offline,several,11,0,3,female,20,dutch,fluent
io5tj1pv,29,9,bar,friend,lightning never strikes twice,offline,none,8,1,4,female,20,dutch,fluent
io5tj1pv,30,7,movie theater,friend,heavy knights armor,offline,several,14,1,5,female,20,dutch,fluent
io5tj1pv,31,9,park,friend,high altitude coin,offline,none,9,1,4,female,20,dutch,fluent
io5tj1pv,32,8,festival,student,short Napoleon,offline,none,13,1,3,female,20,dutch,fluent
io5tj1pv,33,7,book store,friend,Eskimo words for snow,offline,several,16,1,5,female,20,dutch,fluent
io5tj1pv,35,9,university,colleague,bulls red cape,offline,none,6,1,2,female,20,dutch,fluent
io5tj1pv,36,9,festival,stranger,high altitude coin,offline,none,9,1,4,female,20,dutch,fluent
io5tj1pv,37,7,university,colleague,Vikings horned helmets,offline,several,12,1,3,female,20,dutch,fluent
io5tj1pv,38,7,train,colleague,lightning never strikes twice,offline,several,8,1,4,female,20,dutch,fluent
io5tj1pv,42,9,park,colleague,Columbus discovered America,offline,none,10,0,2,female,20,dutch,fluent
io5tj1pv,43,9,book store,student,short Napoleon,offline,none,13,1,3,female,20,dutch,fluent
io5tj1pv,46,9,book store,student,short Napoleon,offline,none,13,1,3,female,20,dutch,fluent
io5tj1pv,48,5,university,colleague,eating before swimming,offline,several,4,0,2,female,20,dutch,fluent
39jox36n,1,9,movie theater,student,Great Wall of China,offline,several,7,1,5,female,22,dutch,fluent
39jox36n,2,9,museum,colleague,bulls red cape,offline,none,6,1,5,female,22,dutch,fluent
39jox36n,3,9,park,friend,Eskimo words for snow,offline,several,16,1,2,female,22,dutch,fluent
39jox36n,5,5,park,stranger,short Napoleon,offline,several,13,1,5,female,22,dutch,fluent
39jox36n,6,6,park,stranger,eating before swimming,offline,several,4,0,5,female,22,dutch,fluent
39jox36n,8,9,train,friend,10% brain,offline,several,1,0,3,female,22,dutch,fluent
39jox36n,11,7,bar,stranger,bulls red cape,offline,several,6,1,5,female,22,dutch,fluent
39jox36n,13,8,bar,colleague,lightning never strikes twice,offline,several,8,1,2,female,22,dutch,fluent
39jox36n,14,8,university,student,Middle Ages life expectancy,offline,several,11,1,2,female,22,dutch,fluent
39jox36n,15,7,museum,friend,Columbus discovered America,offline,none,10,1,5,female,22,dutch,fluent
39jox36n,16,3,train,stranger,Columbus discovered America,offline,none,10,1,5,female,22,dutch,fluent
39jox36n,19,9,book store,friend,cracking knuckles,offline,none,2,1,4,female,22,dutch,fluent
39jox36n,22,9,bar,colleague,high altitude coin,offline,none,9,0,4,female,22,dutch,fluent
39jox36n,23,9,book store,student,cracking knuckles,offline,none,2,1,4,female,22,dutch,fluent
39jox36n,24,9,book store,colleague,Great Wall of China,offline,none,7,1,5,female,22,dutch,fluent
39jox36n,25,9,movie theater,friend,wait 24 hours,offline,none,15,1,5,female,22,dutch,fluent
39jox36n,29,7,university,stranger,shaving hair,offline,none,3,1,5,female,22,dutch,fluent
39jox36n,30,9,movie theater,colleague,10% brain,offline,several,1,0,3,female,22,dutch,fluent
39jox36n,31,7,bar,colleague,heavy knights armor,offline,none,14,1,5,female,22,dutch,fluent
39jox36n,32,8,university,stranger,short Napoleon,offline,several,13,1,5,female,22,dutch,fluent
39jox36n,33,9,museum,student,Vikings horned helmets,offline,none,12,0,4,female,22,dutch,fluent
39jox36n,35,7,festival,stranger,lightning never strikes twice,offline,several,8,1,2,female,22,dutch,fluent
39jox36n,37,8,festival,stranger,lightning never strikes twice,offline,none,8,1,2,female,22,dutch,fluent
39jox36n,38,7,book store,friend,Columbus discovered America,offline,none,10,1,5,female,22,dutch,fluent
39jox36n,39,8,museum,student,high altitude coin,offline,several,9,0,4,female,22,dutch,fluent
39jox36n,41,7,movie theater,student,Vikings horned helmets,offline,several,12,0,4,female,22,dutch,fluent
39jox36n,43,6,festival,colleague,eating before swimming,offline,several,4,0,5,female,22,dutch,fluent
39jox36n,44,9,train,friend,Great Wall of China,offline,several,7,1,5,female,22,dutch,fluent
39jox36n,45,9,festival,student,wait 24 hours,offline,several,15,1,5,female,22,dutch,fluent
39jox36n,46,9,park,student,Eskimo words for snow,offline,none,16,1,2,female,22,dutch,fluent
39jox36n,47,9,train,colleague,10% brain,offline,several,1,0,3,female,22,dutch,fluent
39jox36n,48,7,university,colleague,heavy knights armor,offline,none,14,1,5,female,22,dutch,fluent
zejp4oav,1,9,museum,student,Eskimo words for snow,offline,several,16,0,3,female,19,dutch,fluent
zejp4oav,3,9,book store,colleague,cracking knuckles,offline,several,2,1,3,female,19,dutch,fluent
zejp4oav,4,9,university,friend,short Napoleon,offline,several,13,0,3,female,19,dutch,fluent
zejp4oav,6,8,movie theater,friend,Vikings horned helmets,offline,several,12,1,2,female,19,dutch,fluent
zejp4oav,8,9,movie theater,student,Middle Ages life expectancy,offline,none,11,1,2,female,19,dutch,fluent
zejp4oav,9,9,movie theater,student,shaving hair,offline,several,3,0,4,female,19,dutch,fluent
zejp4oav,10,9,bar,student,eating before swimming,offline,none,4,0,2,female,19,dutch,fluent
zejp4oav,11,9,university,friend,shaving hair,offline,none,3,0,4,female,19,dutch,fluent
zejp4oav,12,9,bar,friend,ostriches head in sand,offline,several,5,0,2,female,19,dutch,fluent
zejp4oav,13,9,park,friend,wait 24 hours,offline,none,15,0,3,female,19,dutch,fluent
zejp4oav,14,9,park,stranger,heavy knights armor,offline,none,14,1,3,female,19,dutch,fluent
zejp4oav,17,9,book store,student,high altitude coin,offline,several,9,0,1,female,19,dutch,fluent
zejp4oav,18,9,train,friend,short Napoleon,offline,none,13,0,3,female,19,dutch,fluent
zejp4oav,19,9,book store,colleague,cracking knuckles,offline,none,2,1,3,female,19,dutch,fluent
zejp4oav,21,9,train,friend,Eskimo words for snow,offline,none,16,0,3,female,19,dutch,fluent
zejp4oav,22,9,movie theater,friend,10% brain,offline,several,1,0,4,female,19,dutch,fluent
zejp4oav,24,9,festival,stranger,bulls red cape,offline,several,6,1,4,female,19,dutch,fluent
zejp4oav,27,9,museum,friend,Columbus discovered America,offline,none,10,0,4,female,19,dutch,fluent
zejp4oav,28,9,park,stranger,ostriches head in sand,offline,none,5,0,2,female,19,dutch,fluent
zejp4oav,29,9,museum,colleague,heavy knights armor,offline,none,14,1,3,female,19,dutch,fluent
zejp4oav,30,9,university,friend,Middle Ages life expectancy,offline,several,11,1,2,female,19,dutch,fluent
zejp4oav,34,9,festival,friend,Eskimo words for snow,offline,none,16,0,3,female,19,dutch,fluent
zejp4oav,35,9,bar,colleague,Vikings horned helmets,offline,none,12,1,2,female,19,dutch,fluent
zejp4oav,36,9,museum,colleague,Vikings horned helmets,offline,several,12,1,2,female,19,dutch,fluent
zejp4oav,37,9,festival,student,lightning never strikes twice,offline,several,8,1,2,female,19,dutch,fluent
zejp4oav,40,9,train,colleague,bulls red cape,offline,several,6,1,4,female,19,dutch,fluent
zejp4oav,42,9,bar,student,short Napoleon,offline,several,13,0,3,female,19,dutch,fluent
zejp4oav,43,9,book store,stranger,shaving hair,offline,none,3,0,4,female,19,dutch,fluent
zejp4oav,44,9,festival,student,Middle Ages life expectancy,offline,none,11,1,2,female,19,dutch,fluent
zejp4oav,45,9,train,student,high altitude coin,offline,several,9,0,1,female,19,dutch,fluent
zejp4oav,46,9,park,student,10% brain,offline,none,1,0,4,female,19,dutch,fluent
zejp4oav,48,9,university,stranger,Great Wall of China,offline,none,7,0,4,female,19,dutch,fluent
pjb5eozq,3,8,museum,stranger,lightning never strikes twice,offline,several,8,0,3,female,18,dutch,fluent
